[13:25:16] [ERROR] mysql_tquery: invalid connection handle '0' (./includes/task.pwn:42)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_query: invalid connection handle '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] cache_get_row_count: no active cache (D:\ECCity\pawno\include\a_mysql.inc:180)
[11:54:59] [ERROR] cache_delete: invalid cache id '0' (./includes/task.pwn:54)
[11:54:59] [ERROR] mysql_format: invalid connection handle '0' (./includes/task.pwn:54)
